gemeente_code,year,gemeente_name,province,area_km2,centroid_lat,centroid_lon,population,population_density_km2,accident_count,fatal_count,serious_injury_count,weather_mean_temp_mean_c,weather_mean_temp_min_c,weather_mean_temp_max_c,weather_mean_humidity_pct,weather_mean_pressure_hpa,weather_annual_precip_mm,weather_annual_sunshine_hours,km_cycleway,km_track,km_lane,km_total,bicycle_parking_count
GM0971,2024,Stein (L.),Limburg,22.8,50.968974,5.76366,24744,1183.0,0,0,0,,,,,,,,51.343,0.0,1.24,52.584,0
GM0981,2015,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,0,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2016,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,0,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2017,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,0,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2018,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,0,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2019,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,0,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2020,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,0,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2021,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,0,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2022,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,9,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2023,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,5,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0981,2024,Vaals,Limburg,23.87,50.774299,5.975873,10121,424.0,8,0,0,,,,,,,,12.123,0.0,11.691,23.814,29
GM0983,2015,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,0,0,0,11.12,6.51,15.62,79.51,,731.2,1843.7,210.682,0.414,26.254,237.35,29
GM0983,2016,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,0,0,0,10.92,6.61,15.38,80.64,,793.1,1803.3,210.682,0.414,26.254,237.35,29
GM0983,2017,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,0,0,0,11.18,6.7,15.56,79.94,,775.6,1657.8,210.682,0.414,26.254,237.35,29
GM0983,2018,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,0,0,0,11.8,6.69,16.86,74.71,,445.2,2096.5,210.682,0.414,26.254,237.35,29
GM0983,2019,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,0,0,0,11.45,6.69,16.19,77.91,,692.2,1823.6,210.682,0.414,26.254,237.35,29
GM0983,2020,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,0,0,0,12.0,7.07,16.82,75.1,,513.0,1907.4,210.682,0.414,26.254,237.35,29
GM0983,2021,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,0,0,0,10.5,6.07,14.89,80.8,,768.8,1710.0,210.682,0.414,26.254,237.35,29
GM0983,2022,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,123,2,0,11.93,6.83,16.84,74.65,,601.8,2050.3,210.682,0.414,26.254,237.35,29
GM0983,2023,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,130,3,0,12.03,7.84,16.25,79.05,,1091.4,1813.8,210.682,0.414,26.254,237.35,29
GM0983,2024,Venlo,Limburg,128.9,51.390944,6.159124,103789,836.0,135,1,0,11.97,8.0,16.04,80.7,,882.1,1540.8,210.682,0.414,26.254,237.35,29
GM0984,2015,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,0,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2016,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,0,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2017,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,0,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2018,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,0,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2019,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,0,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2020,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,0,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2021,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,0,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2022,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,55,3,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2023,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,52,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0984,2024,Venray,Limburg,165.08,51.515382,5.962932,44662,274.0,58,0,0,,,,,,,,267.569,0.0,13.08,280.649,50
GM0986,2015,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,0,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2016,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,0,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2017,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,0,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2018,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,0,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2019,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,0,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2020,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,0,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2021,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,0,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2022,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,10,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2023,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,5,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0986,2024,Voerendaal,Limburg,31.56,50.869374,5.916495,12375,393.0,12,0,0,,,,,,,,27.213,0.0,6.488,33.701,1
GM0988,2015,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,0,0,0,11.07,6.62,15.39,78.6,1018.15,1368.9,3756.2,96.658,0.0,12.706,109.364,16
GM0988,2016,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,0,0,0,10.8,6.55,15.1,80.73,1016.66,1514.5,3442.8,96.658,0.0,12.706,109.364,16
GM0988,2017,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,0,0,0,11.13,6.61,15.43,79.16,1016.98,1377.8,3427.6,96.658,0.0,12.706,109.364,16
GM0988,2018,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,0,0,0,11.67,6.62,16.49,75.37,1015.65,1043.4,4181.2,96.658,0.0,12.706,109.364,16
GM0988,2019,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,0,0,0,11.31,6.57,15.94,77.96,1015.13,1371.6,3876.2,96.658,0.0,12.706,109.364,16
GM0988,2020,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,0,0,0,11.88,6.96,16.51,75.4,1015.83,1214.7,4030.1,96.658,0.0,12.706,109.364,16
GM0988,2021,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,0,0,0,10.51,6.12,14.74,79.95,1016.65,1643.7,3647.5,96.658,0.0,12.706,109.364,16
GM0988,2022,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,58,0,0,11.91,6.78,16.75,74.4,1017.59,1232.2,4342.3,96.658,0.0,12.706,109.364,16
GM0988,2023,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,44,2,0,11.97,7.64,16.14,78.19,1014.83,1958.0,3730.3,96.658,0.0,12.706,109.364,16
GM0988,2024,Weert,Limburg,105.53,51.233536,5.691725,51079,490.0,43,0,0,11.78,7.77,15.78,81.56,1015.17,1994.7,3255.3,96.658,0.0,12.706,109.364,16
GM0994,2015,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,0,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2016,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,0,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2017,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,0,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2018,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,0,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2019,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,0,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2020,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,0,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2021,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,0,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2022,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,16,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2023,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,19,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0994,2024,Valkenburg aan de Geul,Limburg,36.88,50.860737,5.823831,16431,447.0,13,0,0,,,,,,,,27.642,0.054,11.969,39.664,13
GM0995,2015,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,0,0,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2016,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,0,0,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2017,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,0,0,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2018,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,0,0,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2019,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,0,0,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2020,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,0,0,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2021,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,0,0,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2022,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,49,0,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2023,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,49,1,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM0995,2024,Lelystad,Flevoland,255.76,52.47809,5.471987,84080,367.0,67,1,0,,,,,,,,639.1,0.184,17.349,656.633,41
GM1507,2015,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,0,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2016,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,0,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2017,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,0,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2018,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,0,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2019,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,0,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2020,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,0,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2021,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,0,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2022,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,36,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2023,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,25,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1507,2024,Horst aan de Maas,Limburg,192.01,51.444846,6.041651,43917,233.0,29,0,0,,,,,,,,251.203,0.564,17.11,268.877,12
GM1509,2015,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,0,0,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2016,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,0,0,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2017,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,0,0,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2018,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,0,0,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2019,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,0,0,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2020,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,0,0,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2021,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,0,0,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2022,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,22,1,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2023,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,18,1,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1509,2024,Oude IJsselstreek,Gelderland,137.96,51.907789,6.409473,39402,290.0,22,0,0,,,,,,,,103.865,0.0,8.8,112.666,3
GM1525,2015,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,0,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2016,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,0,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2017,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,0,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2018,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,0,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2019,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,0,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2020,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,0,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2021,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,0,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2022,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,54,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2023,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,75,0,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1525,2024,Teylingen,Zuid-Holland,33.45,52.213991,4.511937,38470,1358.0,62,2,0,,,,,,,,81.763,0.0,9.546,91.308,14
GM1581,2015,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,0,0,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2016,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,0,0,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2017,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,0,0,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2018,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,0,0,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2019,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,0,0,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2020,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,0,0,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2021,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,0,0,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2022,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,39,0,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2023,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,37,1,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1581,2024,Utrechtse Heuvelrug,Utrecht,133.96,52.034752,5.388312,50550,383.0,40,1,0,,,,,,,,128.366,0.15,5.336,133.852,27
GM1586,2015,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,0,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2016,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,0,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2017,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,0,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2018,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,0,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2019,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,0,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2020,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,0,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2021,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,0,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2022,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,19,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2023,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,24,1,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1586,2024,Oost Gelre,Gelderland,110.4,52.009836,6.575754,29969,273.0,25,0,0,,,,,,,,79.485,0.636,7.87,87.991,8
GM1598,2015,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,0,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2016,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,0,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2017,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,0,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2018,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,0,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2019,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,0,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2020,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,0,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2021,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,0,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2022,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,22,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2023,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,20,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1598,2024,Koggenland,Noord-Holland,83.4,52.64467,4.948167,23587,294.0,11,0,0,,,,,,,,36.688,0.0,19.22,55.907,21
GM1621,2015,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,0,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2016,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,0,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2017,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,0,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2018,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,0,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2019,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,0,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2020,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,0,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2021,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,0,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2022,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,55,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2023,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,56,0,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1621,2024,Lansingerland,Zuid-Holland,56.34,52.003974,4.506052,65594,1231.0,70,1,0,,,,,,,,166.19,0.0,10.342,176.532,38
GM1640,2015,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,0,0,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2016,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,0,0,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2017,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,0,0,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2018,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,0,0,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2019,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,0,0,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2020,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,0,0,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2021,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,0,0,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2022,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,13,1,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2023,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,23,0,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1640,2024,Leudal,Limburg,164.92,51.239438,5.884803,36006,222.0,15,1,0,,,,,,,,126.484,0.0,1.806,128.29,6
GM1641,2015,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,0,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2016,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,0,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2017,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,0,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2018,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,0,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2019,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,0,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2020,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,0,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2021,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,0,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2022,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,13,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2023,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,18,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1641,2024,Maasgouw,Limburg,58.04,51.161549,5.882435,24406,534.0,10,0,0,,,,,,,,63.761,0.0,2.36,66.121,18
GM1652,2015,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,0,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2016,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,0,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2017,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,0,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2018,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,0,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2019,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,0,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2020,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,0,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2021,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,0,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2022,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,24,1,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2023,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,29,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1652,2024,Gemert-Bakel,Noord-Brabant,123.37,51.540764,5.754265,31435,258.0,22,0,0,,,,,,,,223.496,0.0,3.132,226.628,6
GM1655,2015,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,0,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2016,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,0,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2017,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,0,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2018,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,0,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2019,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,0,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2020,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,0,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2021,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,0,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2022,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,13,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2023,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,17,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
GM1655,2024,Halderberge,Noord-Brabant,75.17,51.590533,4.523017,31183,419.0,18,0,0,,,,,,,,48.606,0.0,9.472,58.078,7
